A,B,E1,E2,E3,F2,F3,F4,G11,G12,G13,G14,G21,G22,G23,G24,G25,G26,G31,G32,G33,G35,J,C_A,C_B,C_C,C_D,C_E,D_A,D_B,F1_A,F1_D,F1_G,F1_H,F1_L,F1_M,H_A1,H_A10,H_A11,H_A12,H_A13,H_A14,H_A15,H_A16,H_A17,H_A18,H_A19,H_A2,H_A20,H_A3,H_A4,H_A5,H_A6,H_A7,H_A8,H_A9,I_A,I_B,I_C,I_D,I_E,I_F,I_G
3.68,2.61,2500,29.2,12.39,0.55,0.61,0.94,0.0,0.0,0.0,0.0,1.88,0.67,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.31726315789459,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4.51,2.34,2500,30.2,12.3,0.56,0.61,0.94,0.0,0.0,0.0,0.0,1.89,0.67,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.88568421052659,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4.71,2.33,2500,32.3,12.22,0.56,0.61,0.94,0.0,0.0,0.0,0.0,1.91,0.68,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.92736842105214,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4.81,2.29,2500,28.8,12.13,0.56,0.6,0.94,0.0,0.0,0.0,0.0,1.92,0.68,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.9993684210526097,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.32,2.42,2500,28.0,12.05,0.56,0.6,0.94,0.0,0.0,0.0,0.0,1.93,0.69,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.4067368421055,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.51,2.85,2500,41.4,11.96,0.57,0.59,0.94,0.0,0.0,0.0,0.0,1.95,0.69,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.3536842105261404,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4.55,2.74,2500,36.4,11.89,0.57,0.58,0.94,0.0,0.0,0.0,0.0,1.96,0.7,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.9934577806857003,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.68,2.98,2500,42.7,11.8,0.57,0.58,0.94,0.0,0.0,0.0,0.0,1.98,0.7,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.5052631578950204,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.46,2.97,2500,42.8,11.71,0.57,0.57,0.94,0.0,0.0,0.0,0.0,1.99,0.71,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.26652631578916,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.54,2.96,2500,37.0,11.62,0.58,0.57,0.94,0.0,0.0,0.0,0.0,2.01,0.71,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.39347368421066,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.7,2.74,2500,38.3,11.53,0.58,0.56,0.94,0.0,0.0,0.0,0.0,2.02,0.72,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.59999999999992,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5.66,2.57,2500,37.5,11.46,0.58,0.56,0.94,0.0,0.0,0.0,0.0,2.03,0.72,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.56021052631604,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4.64,2.07,2500,32.0,11.37,0.58,0.55,0.94,0.0,0.0,0.0,0.0,2.05,0.73,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.99747368421095,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3.55,1.75,2500,33.1,11.27,0.58,0.55,0.94,0.0,0.0,0.0,0.0,2.07,0.74,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.25284210526269,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3.65,1.45,2500,28.5,11.19,0.59,0.54,0.94,0.0,0.0,0.0,0.0,2.08,0.74,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.42715789473664,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3.47,1.85,2500,32.7,11.1,0.59,0.53,0.94,0.0,0.0,0.0,0.0,2.1,0.75,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.37789473684188,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.84,1.7,2500,27.1,11.02,0.59,0.53,0.94,0.0,0.0,0.0,0.0,2.11,0.76,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.95347368421018,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.49,1.81,2500,34.2,10.84,0.59,0.52,0.94,0.0,0.0,0.0,0.0,2.15,0.76,1.83,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.75263157894719,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.87,1.58,2500,43.0,10.65,0.6,0.52,0.94,0.0,0.0,0.0,0.0,2.19,0.78,2.2,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.2258947368420101,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3.08,0.84,2500,41.6,10.42,0.6,0.52,0.94,0.0,0.0,0.0,0.0,2.24,0.79,3.05,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.03494736842153,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3.66,0.6,2500,46.2,10.19,0.6,0.51,0.94,0.0,0.0,0.0,0.0,2.29,0.81,4.09,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.49605183335525,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.64,0.64,2500,47.4,9.91,0.6,0.51,0.94,0.0,0.0,0.0,0.0,2.35,0.83,5.21,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.8094736842105201,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.41,0.67,2500,47.4,9.59,0.6,0.51,0.94,0.0,0.0,0.0,0.0,2.43,0.86,6.48,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.6256842105263303,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.46,0.13,2500,43.6,9.27,0.6,0.5,0.94,0.0,0.0,0.0,0.0,2.51,0.89,7.78,1718.0,6.5,25.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.6105263157898302,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.32,1.81,2507,32.9,13.0,0.54,0.65,0.94,0.0,0.0,0.0,0.0,1.79,0.94,6.27,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.5347368421053897,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.1,1.78,2507,26.7,13.05,0.54,0.65,0.94,0.0,0.0,0.0,0.0,1.79,0.94,5.63,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.3642105263160402,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.49,1.78,2507,35.9,13.06,0.54,0.64,0.94,0.0,0.0,0.0,0.0,1.78,0.93,4.91,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.71284210526331,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.37,1.94,2507,33.4,13.04,0.54,0.64,0.94,0.0,0.0,0.0,0.0,1.79,0.93,4.2,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.6143157894731497,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.47,2.19,2507,28.7,13.0,0.54,0.64,0.94,0.0,0.0,0.0,0.0,1.79,0.94,3.5,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.68631578947362,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7,2.03,2507,29.5,12.94,0.54,0.63,0.94,0.0,0.0,0.0,0.0,1.8,0.94,2.82,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.07621052631607,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.63,2.03,2507,33.7,12.85,0.55,0.63,0.94,0.0,0.0,0.0,0.0,1.81,0.95,2.05,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.77726315789521,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.91,2.22,2507,26.1,12.72,0.55,0.63,0.94,0.0,0.0,0.0,0.0,1.83,0.96,1.48,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.30736842105271,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.63,2.2,2507,27.1,12.64,0.55,0.62,0.94,0.0,0.0,0.0,0.0,1.84,0.97,1.27,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.83789473684186,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.12,2.34,2507,27.7,12.57,0.55,0.62,0.94,0.0,0.0,0.0,0.0,1.85,0.98,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.11073684210469,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.73,2.57,2507,28.7,12.48,0.55,0.62,0.94,0.0,0.0,0.0,0.0,1.87,0.98,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.14147368421061,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.14,2.47,2507,29.2,12.39,0.55,0.61,0.94,0.0,0.0,0.0,0.0,1.88,0.99,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.64884210526304,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.0,2.5,2507,30.2,12.3,0.56,0.61,0.94,0.0,0.0,0.0,0.0,1.89,1.0,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.24378947368473,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.36,2.57,2507,32.3,12.22,0.56,0.61,0.94,0.0,0.0,0.0,0.0,1.91,1.01,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.39157894736772,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.46,2.49,2507,28.8,12.13,0.56,0.6,0.94,0.0,0.0,0.0,0.0,1.92,1.01,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.4635789473681897,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.91,2.46,2507,28.0,12.05,0.56,0.6,0.94,0.0,0.0,0.0,0.0,1.93,1.02,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.8311578947372,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.35,2.6,2507,41.4,11.96,0.57,0.59,0.94,0.0,0.0,0.0,0.0,1.95,1.03,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.9637894736843298,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.95,2.43,2507,36.4,11.89,0.57,0.58,0.94,0.0,0.0,0.0,0.0,1.96,1.04,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.27735216096819,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.49,2.48,2507,42.7,11.8,0.57,0.58,0.94,0.0,0.0,0.0,0.0,1.98,1.05,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.08884210526288,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.38,2.28,2507,42.8,11.71,0.57,0.57,0.94,0.0,0.0,0.0,0.0,1.99,1.05,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.92968421052608,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.37,2.4,2507,37.0,11.62,0.58,0.57,0.94,0.0,0.0,0.0,0.0,2.01,1.06,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.99031578947401,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.4,2.13,2507,38.3,11.53,0.58,0.56,0.94,0.0,0.0,0.0,0.0,2.02,1.07,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.104000000000029,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6.38,2.37,2507,37.5,11.46,0.58,0.56,0.94,0.0,0.0,0.0,0.0,2.03,1.08,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,4.07747368421099,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.12,2.19,2507,32.0,11.37,0.58,0.55,0.94,0.0,0.0,0.0,0.0,2.05,1.09,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.3423157894736004,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.98,1.9,2507,33.1,11.27,0.58,0.55,0.94,0.0,0.0,0.0,0.0,2.07,1.1,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.55789473684146,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.92,1.98,2507,28.5,11.19,0.59,0.54,0.94,0.0,0.0,0.0,0.0,2.08,1.1,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.6261052631579704,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.63,1.9,2507,32.7,11.1,0.59,0.53,0.94,0.0,0.0,0.0,0.0,2.1,1.11,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.4972631578948103,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.97,1.67,2507,27.1,11.02,0.59,0.53,0.94,0.0,0.0,0.0,0.0,2.11,1.12,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.04631578947343,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.54,1.44,2507,34.2,10.84,0.59,0.52,0.94,0.0,0.0,0.0,0.0,2.15,1.13,1.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.79242105263171,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.03,1.3,2507,43.0,10.65,0.6,0.52,0.94,0.0,0.0,0.0,0.0,2.19,1.15,1.48,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.34526315789493,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.34,1.17,2507,41.6,10.42,0.6,0.52,0.94,0.0,0.0,0.0,0.0,2.24,1.18,2.05,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.22063157894738,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.85,1.0,2507,46.2,10.19,0.6,0.51,0.94,0.0,0.0,0.0,0.0,2.29,1.21,2.75,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.63442611767857,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.77,0.78,2507,47.4,9.91,0.6,0.51,0.94,0.0,0.0,0.0,0.0,2.35,1.24,3.5,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.9023157894737601,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.55,0.82,2507,47.4,9.59,0.6,0.51,0.94,0.0,0.0,0.0,0.0,2.43,1.28,4.36,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.73178947368442,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.68,0.53,2507,43.6,9.27,0.6,0.5,0.94,0.0,0.0,0.0,0.0,2.51,1.33,5.23,1718.0,8.4,32.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.76968421052663,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.8,2.34,2521,32.9,13.0,0.54,0.65,0.94,0.0,0.0,0.0,0.0,1.79,1.25,4.72,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.66736842105315,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.1,2.22,2521,26.7,13.05,0.54,0.65,0.94,0.0,0.0,0.0,0.0,1.79,1.25,4.24,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.5101052631580099,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.2,2.11,2521,35.9,13.06,0.54,0.64,0.94,0.0,0.0,0.0,0.0,1.78,1.24,3.7,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.79242105263171,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.9,2.29,2521,33.4,13.04,0.54,0.64,0.94,0.0,0.0,0.0,0.0,1.79,1.24,3.16,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.7071578947364,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.7,2.58,2521,28.7,13.0,0.54,0.64,0.94,0.0,0.0,0.0,0.0,1.79,1.25,2.64,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.7791578947368702,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,2.6,2521,29.5,12.94,0.54,0.63,0.94,0.0,0.0,0.0,0.0,1.8,1.25,2.13,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.22210526315804,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.1,2.66,2521,33.7,12.85,0.55,0.63,0.94,0.0,0.0,0.0,0.0,1.81,1.26,1.54,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.89663157894749,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.9,2.59,2521,26.1,12.72,0.55,0.63,0.94,0.0,0.0,0.0,0.0,1.83,1.27,1.11,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.37368421052692,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,2.65,2521,27.1,12.64,0.55,0.62,0.94,0.0,0.0,0.0,0.0,1.84,1.29,0.96,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,1.89094736842122,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3.7,2.99,2521,27.7,12.57,0.55,0.62,0.94,0.0,0.0,0.0,0.0,1.85,1.3,0.93,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,2.24336842105245,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.1,2.97,2521,28.7,12.48,0.55,0.62,0.94,0.0,0.0,0.0,0.0,1.87,1.31,0.93,1718.0,10.4,46.0,25.503353396388682,0.04214010777521169,0.2837489251934658,13.563198624247635,3.4067368421055,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
